path,act.lumi(fb-1),eff.lumi(fb-1),first_run,last_run,menu_version,dataset,year
HLT_CaloMET100_HBHECleaned_v,59.96,0.87,315257,325172,v1.1,MET,2018
HLT_CaloMET100_NotCleaned_v,59.96,0.43,315257,325172,v1.1,MET,2018
HLT_CaloMET110_NotCleaned_v,59.96,0.44,315257,325172,v1.1,MET,2018
HLT_CaloMET250_HBHECleaned_v,59.96,7.46,315257,325172,v1.1,MET,2018
HLT_CaloMET250_NotCleaned_v,59.96,7.15,315257,325172,v1.1,MET,2018
HLT_CaloMET300_HBHECleaned_v,59.96,14.88,315257,325172,v1.1,MET,2018
HLT_CaloMET350_HBHECleaned_v,59.96,59.96,315257,325172,v1.1,MET,2018
HLT_CaloMET70_HBHECleaned_v,59.96,0.43,315257,325172,v1.1,MET,2018
HLT_CaloMET80_HBHECleaned_v,59.96,0.43,315257,325172,v1.1,MET,2018
HLT_CaloMET80_NotCleaned_v,59.96,0.43,315257,325172,v1.1,MET,2018
HLT_CaloMET90_HBHECleaned_v,59.96,0.43,315257,325172,v1.1,MET,2018
HLT_CaloMET90_NotCleaned_v,59.96,0.43,315257,325172,v1.1,MET,2018
HLT_CaloMHT90_v,59.96,0.43,315257,325172,v1.1,MET,2018
HLT_DiJet110_35_Mjj650_PFMET110_v,59.96,59.39,315257,325172,v1.1,MET,2018
HLT_DiJet110_35_Mjj650_PFMET120_v,59.96,59.39,315257,325172,v1.1,MET,2018
HLT_DiJet110_35_Mjj650_PFMET130_v,59.96,59.39,315257,325172,v1.1,MET,2018
HLT_L1ETMHadSeeds_v,59.96,0.054,315257,325172,v1.1,MET,2018
HLT_MET105_IsoTrk50_v,59.96,59.96,315257,325172,v1.1,MET,2018
HLT_MET120_IsoTrk50_v,59.96,59.96,315257,325172,v1.1,MET,2018
HLT_MonoCentralPFJet80_PFMETNoMu110_PFMHTNoMu110_IDTight_v,5.3,0.17,315257,315973,v1.1,MET,2018
HLT_MonoCentralPFJet80_PFMETNoMu120_PFMHTNoMu120_IDTight_v,59.96,59.96,315257,325172,v1.1,MET,2018
HLT_MonoCentralPFJet80_PFMETNoMu130_PFMHTNoMu130_IDTight_v,59.96,59.96,315257,325172,v1.1,MET,2018
HLT_MonoCentralPFJet80_PFMETNoMu140_PFMHTNoMu140_IDTight_v,59.96,59.96,315257,325172,v1.1,MET,2018
HLT_PFMET100_PFMHT100_IDTight_CaloBTagCSV_3p1_v,1.41,1.41,315257,315490,v1.1,MET,2018
HLT_PFMET100_PFMHT100_IDTight_PFHT60_v,1.11,1.11,315257,315420,v1.1,MET,2018
HLT_PFMET110_PFMHT110_IDTight_CaloBTagCSV_3p1_v,5.3,5.3,315257,315973,v1.1,MET,2018
HLT_PFMET110_PFMHT110_IDTight_CaloBTagDeepCSV_3p1_v,54.67,54.67,315974,325172,v2.0,MET,2018
HLT_PFMET110_PFMHT110_IDTight_v,5.3,0.025,315257,315973,v1.1,MET,2018
HLT_PFMET120_PFMHT120_IDTight_CaloBTagCSV_3p1_v,5.3,5.3,315257,315973,v1.1,MET,2018
HLT_PFMET120_PFMHT120_IDTight_CaloBTagDeepCSV_3p1_v,54.67,54.67,315974,325172,v2.0,MET,2018
HLT_PFMET120_PFMHT120_IDTight_PFHT60_v,59.96,59.95,315257,325172,v1.1,MET,2018
HLT_PFMET120_PFMHT120_IDTight_v,59.96,59.96,315257,325172,v1.1,MET,2018
HLT_PFMET130_PFMHT130_IDTight_CaloBTagCSV_3p1_v,5.3,5.3,315257,315973,v1.1,MET,2018
HLT_PFMET130_PFMHT130_IDTight_CaloBTagDeepCSV_3p1_v,54.67,54.67,315974,325172,v2.0,MET,2018
HLT_PFMET130_PFMHT130_IDTight_v,59.96,59.96,315257,325172,v1.1,MET,2018
HLT_PFMET140_PFMHT140_IDTight_CaloBTagCSV_3p1_v,5.3,5.3,315257,315973,v1.1,MET,2018
HLT_PFMET140_PFMHT140_IDTight_CaloBTagDeepCSV_3p1_v,54.67,54.67,315974,325172,v2.0,MET,2018
HLT_PFMET140_PFMHT140_IDTight_v,59.96,59.96,315257,325172,v1.1,MET,2018
HLT_PFMET200_HBHECleaned_v,59.96,3.7,315257,325172,v1.1,MET,2018
HLT_PFMET200_HBHE_BeamHaloCleaned_v,59.96,59.96,315257,325172,v1.1,MET,2018
HLT_PFMET200_NotCleaned_v,59.96,3.56,315257,325172,v1.1,MET,2018
HLT_PFMET250_HBHECleaned_v,59.96,59.96,315257,325172,v1.1,MET,2018
HLT_PFMET300_HBHECleaned_v,59.96,59.96,315257,325172,v1.1,MET,2018
HLT_PFMETNoMu100_PFMHTNoMu100_IDTight_PFHT60_v,1.11,1.11,315257,315420,v1.1,MET,2018
HLT_PFMETNoMu110_PFMHTNoMu110_IDTight_v,5.3,0.0186,315257,315973,v1.1,MET,2018
HLT_PFMETNoMu120_PFMHTNoMu120_IDTight_PFHT60_v,59.96,59.95,315257,325172,v1.1,MET,2018
HLT_PFMETNoMu120_PFMHTNoMu120_IDTight_v,59.96,59.96,315257,325172,v1.1,MET,2018
HLT_PFMETNoMu130_PFMHTNoMu130_IDTight_v,59.96,59.96,315257,325172,v1.1,MET,2018
HLT_PFMETNoMu140_PFMHTNoMu140_IDTight_v,59.96,59.96,315257,325172,v1.1,MET,2018
HLT_PFMETTypeOne100_PFMHT100_IDTight_PFHT60_v,1.11,1.11,315257,315420,v1.1,MET,2018
HLT_PFMETTypeOne110_PFMHT110_IDTight_v,5.3,0.0173,315257,315973,v1.1,MET,2018
HLT_PFMETTypeOne120_PFMHT120_IDTight_PFHT60_v,5.3,5.3,315257,315973,v1.1,MET,2018
HLT_PFMETTypeOne120_PFMHT120_IDTight_v,5.3,5.3,315257,315973,v1.1,MET,2018
HLT_PFMETTypeOne130_PFMHT130_IDTight_v,5.3,5.3,315257,315973,v1.1,MET,2018
HLT_PFMETTypeOne140_PFMHT140_IDTight_v,59.96,59.96,315257,325172,v1.1,MET,2018
HLT_PFMETTypeOne200_HBHE_BeamHaloCleaned_v,59.96,59.96,315257,325172,v1.1,MET,2018
HLT_TripleJet110_35_35_Mjj650_PFMET110_v,59.96,59.39,315257,325172,v1.1,MET,2018
HLT_TripleJet110_35_35_Mjj650_PFMET120_v,59.96,59.39,315257,325172,v1.1,MET,2018
HLT_TripleJet110_35_35_Mjj650_PFMET130_v,59.96,59.39,315257,325172,v1.1,MET,2018
HLT_Dimuon0_Upsilon_L1_4p5NoOS_v,5.3,0.0283,315257,315973,v1.1,MuOnia,2018
HLT_Dimuon0_Upsilon_L1_4p5_v,59.96,0.0598,315257,325172,v1.1,MuOnia,2018
HLT_Dimuon0_Upsilon_L1_4p5er2p0M_v,59.96,0.37,315257,325172,v1.1,MuOnia,2018
HLT_Dimuon0_Upsilon_L1_4p5er2p0_v,59.96,0.87,315257,325172,v1.1,MuOnia,2018
HLT_Dimuon0_Upsilon_L1_5M_v,5.3,0.059,315257,315973,v1.1,MuOnia,2018
HLT_Dimuon0_Upsilon_L1_5_v,5.3,0.0,315257,315973,v1.1,MuOnia,2018
HLT_Dimuon0_Upsilon_Muon_L1_TM0_v,5.3,0.0,315257,315973,v1.1,MuOnia,2018
HLT_Dimuon0_Upsilon_Muon_NoL1Mass_v,59.96,2.51,315257,325172,v1.1,MuOnia,2018
HLT_Dimuon0_Upsilon_NoVertexing_v,59.96,0.35,315257,325172,v1.1,MuOnia,2018
HLT_Dimuon10_Upsilon_Barrel_Seagulls_v,5.3,5.3,315257,315973,v1.1,MuOnia,2018
HLT_Dimuon12_Upsilon_eta1p5_v,5.3,5.3,315257,315973,v1.1,MuOnia,2018
HLT_Dimuon12_Upsilon_y1p4_v,54.67,54.67,315974,325172,v2.0,MuOnia,2018
HLT_Dimuon14_Phi_Barrel_Seagulls_v,59.96,59.96,315257,325172,v1.1,MuOnia,2018
HLT_Dimuon24_Phi_noCorrL1_v,59.96,59.96,315257,325172,v1.1,MuOnia,2018
HLT_Dimuon24_Upsilon_noCorrL1_v,59.96,59.96,315257,325172,v1.1,MuOnia,2018
HLT_DoubleMu3_DoubleEle7p5_CaloIdL_TrackIdL_Upsilon_v,59.96,59.96,315257,325172,v1.1,MuOnia,2018
HLT_DoubleMu5_Upsilon_DoubleEle3_CaloIdL_TrackIdL_v,59.96,59.96,315257,325172,v1.1,MuOnia,2018
HLT_Mu20_TkMu0_Phi_v,5.3,5.3,315257,315973,v1.1,MuOnia,2018
HLT_Mu25_TkMu0_Onia_v,5.3,5.3,315257,315973,v1.1,MuOnia,2018
HLT_Mu25_TkMu0_Phi_v,59.96,59.96,315257,325172,v1.1,MuOnia,2018
HLT_Mu30_TkMu0_Onia_v,17.68,17.68,315257,317488,v1.1,MuOnia,2018
HLT_Mu30_TkMu0_Upsilon_v,42.28,42.28,317527,325172,v2.2,MuOnia,2018
HLT_Mu7p5_L2Mu2_Upsilon_v,59.96,0.056,315257,325172,v1.1,MuOnia,2018
HLT_Mu7p5_Track2_Upsilon_v,59.96,0.27,315257,325172,v1.1,MuOnia,2018
HLT_Mu7p5_Track3p5_Upsilon_v,59.96,0.28,315257,325172,v1.1,MuOnia,2018
HLT_Mu7p5_Track7_Upsilon_v,59.96,0.28,315257,325172,v1.1,MuOnia,2018
HLT_Trimuon5_3p5_2_Upsilon_Muon_v,59.96,59.96,315257,325172,v1.1,MuOnia,2018
HLT_TrimuonOpen_5_3p5_2_Upsilon_Muon_v,59.96,59.96,315257,325172,v1.1,MuOnia,2018
HLT_DiMu4_Ele9_CaloIdL_TrackIdL_DZ_Mass3p8_v,54.67,54.67,315974,325172,v2.0,MuonEG,2018
HLT_DiMu9_Ele9_CaloIdL_TrackIdL_DZ_v,59.96,59.96,315257,325172,v1.1,MuonEG,2018
HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v,59.96,30.53,315257,325172,v1.1,MuonEG,2018
HLT_DoubleMu20_7_Mass0to30_L1_DM4EG_v,59.96,2.85,315257,325172,v1.1,MuonEG,2018
HLT_DoubleMu20_7_Mass0to30_L1_DM4_v,5.3,0.0,315257,315973,v1.1,MuonEG,2018
HLT_DoubleMu20_7_Mass0to30_Photon23_v,59.96,59.96,315257,325172,v1.1,MuonEG,2018
HLT_Mu12_DoublePhoton20_v,59.96,59.96,315257,325172,v1.1,MuonEG,2018
HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_v,59.96,59.96,315257,325172,v1.1,MuonEG,2018
HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v,59.96,3.8,315257,325172,v1.1,MuonEG,2018
HLT_Mu17_Photon30_IsoCaloId_v,59.96,59.96,315257,325172,v1.1,MuonEG,2018
HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v,59.96,59.96,315257,325172,v1.1,MuonEG,2018
HLT_Mu23_TrkIsoVVL_Ele12_CaloIdL_TrackIdL_IsoVL_v,59.96,59.96,315257,325172,v1.1,MuonEG,2018
HLT_Mu27_Ele37_CaloIdL_MW_v,59.96,59.96,315257,325172,v1.1,MuonEG,2018
HLT_Mu37_Ele27_CaloIdL_MW_v,59.96,59.96,315257,325172,v1.1,MuonEG,2018
HLT_Mu38NoFiltersNoVtxDisplaced_Photon38_CaloIdL_v,54.67,54.67,315974,325172,v2.0,MuonEG,2018
HLT_Mu43NoFiltersNoVtxDisplaced_Photon43_CaloIdL_v,54.67,54.67,315974,325172,v2.0,MuonEG,2018
HLT_Mu43NoFiltersNoVtx_Photon43_CaloIdL_v,59.96,59.96,315257,325172,v1.1,MuonEG,2018
HLT_Mu48NoFiltersNoVtx_Photon48_CaloIdL_v,59.96,59.96,315257,325172,v1.1,MuonEG,2018
HLT_Mu8_DiEle12_CaloIdL_TrackIdL_DZ_v,59.96,59.96,315257,325172,v1.1,MuonEG,2018
HLT_Mu8_DiEle12_CaloIdL_TrackIdL_v,59.96,59.96,315257,325172,v1.1,MuonEG,2018
HLT_Mu8_Ele8_CaloIdM_TrackIdM_Mass8_PFHT350_DZ_v,59.96,59.39,315257,325172,v1.1,MuonEG,2018
HLT_Mu8_Ele8_CaloIdM_TrackIdM_Mass8_PFHT350_v,59.96,12.78,315257,325172,v1.1,MuonEG,2018
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_CaloDiJet30_CaloBtagDeepCSV_1p5_v,42.28,42.28,317527,325172,v2.2,MuonEG,2018
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_CaloDiJet30_v,42.28,42.28,317527,325172,v2.2,MuonEG,2018
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_PFDiJet30_PFBtagDeepCSV_1p5_v,42.28,42.28,317527,325172,v2.2,MuonEG,2018
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_PFDiJet30_v,42.28,42.28,317527,325172,v2.2,MuonEG,2018
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_v,59.96,59.96,315257,325172,v1.1,MuonEG,2018
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v,59.96,3.76,315257,325172,v1.1,MuonEG,2018
HLT_CDC_L2cosmic_10_er1p0_v,12.74,2.12,322381,325172,v3.5,NoBPTX,2018
HLT_CDC_L2cosmic_5_er1p0_v,29.54,1.17,317527,322356,v2.2,NoBPTX,2018
HLT_CDC_L2cosmic_5p5_er1p0_v,42.28,1.88,317527,325172,v2.2,NoBPTX,2018
HLT_L2Mu10_NoVertex_NoBPTX3BX_v,59.96,0.69,315257,325172,v1.1,NoBPTX,2018
HLT_L2Mu10_NoVertex_NoBPTX_v,59.96,0.0666,315257,325172,v1.1,NoBPTX,2018
HLT_L2Mu40_NoVertex_3Sta_NoBPTX3BX_v,59.96,59.67,315257,325172,v1.1,NoBPTX,2018
HLT_L2Mu45_NoVertex_3Sta_NoBPTX3BX_v,59.96,59.67,315257,325172,v1.1,NoBPTX,2018
HLT_UncorrectedJetE30_NoBPTX3BX_v,59.96,0.0,315257,325172,v1.1,NoBPTX,2018
HLT_UncorrectedJetE30_NoBPTX_v,59.96,0.019,315257,325172,v1.1,NoBPTX,2018
HLT_UncorrectedJetE60_NoBPTX3BX_v,59.96,59.96,315257,325172,v1.1,NoBPTX,2018
HLT_UncorrectedJetE70_NoBPTX3BX_v,59.96,59.96,315257,325172,v1.1,NoBPTX,2018
HLT_DoubleEle24_eta2p1_WPTight_Gsf_v,59.96,59.96,315257,325172,v1.1,NotFound,2018
HLT_DoubleIsoMu20_eta2p1_v,59.96,59.96,315257,325172,v1.1,NotFound,2018
HLT_DoubleIsoMu24_eta2p1_v,5.3,5.3,315257,315973,v1.1,NotFound,2018
HLT_DoubleTrkMu_16_6_NoFiltersNoVtx_v,36.38,0.0243,319528,325172,V3.0,NotFound,2018
HLT_EcalCalibration_v,59.97,59.97,315257,325172,v1.1,NotFound,2018
HLT_HT300_Beamspot_v,59.97,1.85,315257,325172,v1.1,NotFound,2018
HLT_HcalCalibration_v,59.97,59.97,315257,325172,v1.1,NotFound,2018
HLT_IsoMu24_eta2p1_MediumChargedIsoPFTau35_Trk1_TightID_eta2p1_Reg_CrossL1_v,17.68,17.68,315257,317488,v1.1,NotFound,2018
HLT_IsoMu24_eta2p1_MediumChargedIsoPFTau35_Trk1_eta2p1_Reg_CrossL1_v,17.68,17.68,315257,317488,v1.1,NotFound,2018
HLT_IsoMu24_eta2p1_MediumChargedIsoPFTau50_Trk30_eta2p1_1pr_v,59.96,59.96,315257,325172,v1.1,NotFound,2018
HLT_IsoMu24_eta2p1_MediumChargedIsoPFTauHPS30_Trk1_eta2p1_Reg_CrossL1_v,8.08,8.08,323725,325172,v3.6,NotFound,2018
HLT_IsoMu24_eta2p1_MediumChargedIsoPFTauHPS35_Trk1_TightID_eta2p1_Reg_CrossL1_v,42.28,42.28,317527,325172,v2.2,NotFound,2018
HLT_IsoMu24_eta2p1_MediumChargedIsoPFTauHPS35_Trk1_eta2p1_Reg_CrossL1_v,59.96,59.96,315257,325172,v1.1,NotFound,2018
HLT_IsoMu24_eta2p1_TightChargedIsoPFTau35_Trk1_TightID_eta2p1_Reg_CrossL1_v,17.68,17.68,315257,317488,v1.1,NotFound,2018
HLT_IsoMu24_eta2p1_TightChargedIsoPFTau35_Trk1_eta2p1_Reg_CrossL1_v,17.68,17.68,315257,317488,v1.1,NotFound,2018
HLT_IsoMu24_eta2p1_TightChargedIsoPFTauHPS35_Trk1_TightID_eta2p1_Reg_CrossL1_v,42.28,42.28,317527,325172,v2.2,NotFound,2018
HLT_IsoMu24_eta2p1_TightChargedIsoPFTauHPS35_Trk1_eta2p1_Reg_CrossL1_v,42.28,42.28,317527,325172,v2.2,NotFound,2018
HLT_IsoMu27_LooseChargedIsoPFTau20_Trk1_eta2p1_SingleL1_v,17.68,17.68,315257,317488,v1.1,NotFound,2018
HLT_IsoMu27_LooseChargedIsoPFTauHPS20_Trk1_eta2p1_SingleL1_v,42.28,42.28,317527,325172,v2.2,NotFound,2018
HLT_IsoMu27_MET90_v,59.96,59.96,315257,325172,v1.1,NotFound,2018
HLT_IsoMu27_MediumChargedIsoPFTau20_Trk1_eta2p1_SingleL1_v,17.68,17.68,315257,317488,v1.1,NotFound,2018
HLT_IsoMu27_MediumChargedIsoPFTauHPS20_Trk1_eta2p1_SingleL1_v,42.28,42.28,317527,325172,v2.2,NotFound,2018
HLT_IsoMu27_TightChargedIsoPFTau20_Trk1_eta2p1_SingleL1_v,17.68,17.68,315257,317488,v1.1,NotFound,2018
HLT_IsoMu27_TightChargedIsoPFTauHPS20_Trk1_eta2p1_SingleL1_v,42.28,42.28,317527,325172,v2.2,NotFound,2018
HLT_L2Mu23NoVtx_2Cha_CosmicSeed_v,59.96,59.96,315257,325172,v1.1,NotFound,2018
HLT_L2Mu23NoVtx_2Cha_v,59.96,59.96,315257,325172,v1.1,NotFound,2018
HLT_Mu10p5_IP3p5_part0_v,0.32,0.0535,315974,316114,v2.0,NotFound,2018
HLT_Mu10p5_IP3p5_part1_v,0.32,0.0535,315974,316114,v2.0,NotFound,2018
HLT_Mu10p5_IP3p5_part2_v,0.32,0.0535,315974,316114,v2.0,NotFound,2018
HLT_Mu10p5_IP3p5_part3_v,0.32,0.0535,315974,316114,v2.0,NotFound,2018
HLT_Mu10p5_IP3p5_part4_v,0.32,0.0535,315974,316114,v2.0,NotFound,2018
HLT_Mu10p5_IP3p5_part5_v,0.32,0.0535,315974,316114,v2.0,NotFound,2018
HLT_Mu12_IP6_part0_v,34.89,6.98,317527,325172,v2.2,NotFound,2018
HLT_Mu12_IP6_part1_v,34.89,6.98,317527,325172,v2.2,NotFound,2018
HLT_Mu12_IP6_part2_v,34.89,6.98,317527,325172,v2.2,NotFound,2018
HLT_Mu12_IP6_part3_v,34.89,6.98,317527,325172,v2.2,NotFound,2018
HLT_Mu12_IP6_part4_v,34.89,6.98,317527,325172,v2.2,NotFound,2018
HLT_Mu3_L1SingleMu5orSingleMu7_v,31.92,0.21,320673,325172,v3.3,NotFound,2018
HLT_Mu7_IP4_part0_v,6.98,1.4,317626,325172,v2.2,NotFound,2018
HLT_Mu7_IP4_part1_v,6.98,1.4,317626,325172,v2.2,NotFound,2018
HLT_Mu7_IP4_part2_v,6.98,1.4,317626,325172,v2.2,NotFound,2018
HLT_Mu7_IP4_part3_v,6.98,1.4,317626,325172,v2.2,NotFound,2018
HLT_Mu7_IP4_part4_v,6.98,1.4,317626,325172,v2.2,NotFound,2018
HLT_Mu8_IP3_part0_v,1.58,0.29,316187,325172,v2.0,NotFound,2018
HLT_Mu8_IP3_part1_v,1.58,0.29,316187,325172,v2.0,NotFound,2018
HLT_Mu8_IP3_part2_v,1.58,0.29,316187,325172,v2.0,NotFound,2018
HLT_Mu8_IP3_part3_v,1.58,0.29,316187,325172,v2.0,NotFound,2018
HLT_Mu8_IP3_part4_v,1.58,0.29,316187,325172,v2.0,NotFound,2018
HLT_Mu8_IP3_part5_v,0.8,0.13,316187,317488,v2.0,NotFound,2018
HLT_Mu8_IP5_part0_v,8.28,1.66,321732,325172,v3.4,NotFound,2018
HLT_Mu8_IP5_part1_v,8.28,1.66,321732,325172,v3.4,NotFound,2018
HLT_Mu8_IP5_part2_v,8.28,1.66,321732,325172,v3.4,NotFound,2018
HLT_Mu8_IP5_part3_v,8.28,1.66,321732,325172,v3.4,NotFound,2018
HLT_Mu8_IP5_part4_v,8.28,1.66,321732,325172,v3.4,NotFound,2018
HLT_Mu8_IP6_part0_v,8.28,1.66,321732,325172,v3.4,NotFound,2018
HLT_Mu8_IP6_part1_v,8.28,1.66,321732,325172,v3.4,NotFound,2018
HLT_Mu8_IP6_part2_v,8.28,1.66,321732,325172,v3.4,NotFound,2018
HLT_Mu8_IP6_part3_v,8.28,1.66,321732,325172,v3.4,NotFound,2018
HLT_Mu8_IP6_part4_v,8.28,1.66,321732,325172,v3.4,NotFound,2018
HLT_Mu8p5_IP3p5_part0_v,0.32,0.0535,315974,316114,v2.0,NotFound,2018
HLT_Mu8p5_IP3p5_part1_v,0.32,0.0535,315974,316114,v2.0,NotFound,2018
HLT_Mu8p5_IP3p5_part2_v,0.32,0.0535,315974,316114,v2.0,NotFound,2018
HLT_Mu8p5_IP3p5_part3_v,0.32,0.0535,315974,316114,v2.0,NotFound,2018
HLT_Mu8p5_IP3p5_part4_v,0.32,0.0535,315974,316114,v2.0,NotFound,2018
HLT_Mu8p5_IP3p5_part5_v,0.32,0.0535,315974,316114,v2.0,NotFound,2018
HLT_Mu9_IP0_part0_v,10.86,0.0036,322381,325172,v3.5,NotFound,2018
HLT_Mu9_IP3_part0_v,10.86,0.0109,322381,325172,v3.5,NotFound,2018
HLT_Mu9_IP5_part0_v,21.02,4.2,317527,325172,v2.2,NotFound,2018
HLT_Mu9_IP5_part1_v,21.02,4.2,317527,325172,v2.2,NotFound,2018
HLT_Mu9_IP5_part2_v,21.02,4.2,317527,325172,v2.2,NotFound,2018
HLT_Mu9_IP5_part3_v,21.02,4.2,317527,325172,v2.2,NotFound,2018
HLT_Mu9_IP5_part4_v,21.02,4.2,317527,325172,v2.2,NotFound,2018
HLT_Mu9_IP6_part0_v,33.72,6.51,315974,325172,v2.0,NotFound,2018
HLT_Mu9_IP6_part1_v,33.72,6.51,315974,325172,v2.0,NotFound,2018
HLT_Mu9_IP6_part2_v,33.72,6.51,315974,325172,v2.0,NotFound,2018
HLT_Mu9_IP6_part3_v,33.72,6.51,315974,325172,v2.0,NotFound,2018
HLT_Mu9_IP6_part4_v,33.72,6.51,315974,325172,v2.0,NotFound,2018
HLT_Mu9_IP6_part5_v,6.88,1.15,315974,317488,v2.0,NotFound,2018
HLT_Physics_part0_v,1.82,0.0027,316058,325159,v2.0,NotFound,2018
HLT_Physics_part1_v,1.82,0.0027,316058,325159,v2.0,NotFound,2018
HLT_Physics_part2_v,1.82,0.0027,316058,325159,v2.0,NotFound,2018
HLT_Physics_part3_v,1.82,0.0027,316058,325159,v2.0,NotFound,2018
HLT_Physics_part4_v,1.82,0.0027,316058,325159,v2.0,NotFound,2018
HLT_Physics_part5_v,1.82,0.0027,316058,325159,v2.0,NotFound,2018
HLT_Physics_part6_v,1.82,0.0027,316058,325159,v2.0,NotFound,2018
HLT_Physics_part7_v,1.82,0.0027,316058,325159,v2.0,NotFound,2018
HLT_TrkMu16NoFiltersNoVtx_v,42.29,0.25,317527,325172,v2.2,NotFound,2018
HLT_TrkMu6NoFiltersNoVtx_v,42.29,0.0019,317527,325172,v2.2,NotFound,2018
HLT_IsoMu20_eta2p1_LooseChargedIsoPFTau27_eta2p1_CrossL1_v,17.68,17.68,315257,317488,v1.1,SingleMuon,2018
HLT_IsoMu20_eta2p1_LooseChargedIsoPFTau27_eta2p1_TightID_CrossL1_v,17.68,17.68,315257,317488,v1.1,SingleMuon,2018
HLT_IsoMu20_eta2p1_LooseChargedIsoPFTauHPS27_eta2p1_CrossL1_v,59.96,59.96,315257,325172,v1.1,SingleMuon,2018
HLT_IsoMu20_eta2p1_LooseChargedIsoPFTauHPS27_eta2p1_TightID_CrossL1_v,42.28,42.28,317527,325172,v2.2,SingleMuon,2018
HLT_IsoMu20_eta2p1_MediumChargedIsoPFTau27_eta2p1_CrossL1_v,17.68,17.68,315257,317488,v1.1,SingleMuon,2018
HLT_IsoMu20_eta2p1_MediumChargedIsoPFTau27_eta2p1_TightID_CrossL1_v,17.68,17.68,315257,317488,v1.1,SingleMuon,2018
HLT_IsoMu20_eta2p1_MediumChargedIsoPFTauHPS27_eta2p1_CrossL1_v,42.28,42.28,317527,325172,v2.2,SingleMuon,2018
HLT_IsoMu20_eta2p1_MediumChargedIsoPFTauHPS27_eta2p1_TightID_CrossL1_v,42.28,42.28,317527,325172,v2.2,SingleMuon,2018
HLT_IsoMu20_eta2p1_TightChargedIsoPFTau27_eta2p1_CrossL1_v,17.68,17.68,315257,317488,v1.1,SingleMuon,2018
HLT_IsoMu20_eta2p1_TightChargedIsoPFTau27_eta2p1_TightID_CrossL1_v,17.68,17.68,315257,317488,v1.1,SingleMuon,2018
HLT_IsoMu20_eta2p1_TightChargedIsoPFTauHPS27_eta2p1_CrossL1_v,42.28,42.28,317527,325172,v2.2,SingleMuon,2018
HLT_IsoMu20_eta2p1_TightChargedIsoPFTauHPS27_eta2p1_TightID_CrossL1_v,42.28,42.28,317527,325172,v2.2,SingleMuon,2018
HLT_IsoMu20_v,59.96,0.27,315257,325172,v1.1,SingleMuon,2018
HLT_IsoMu24_TwoProngs35_v,42.28,42.28,317527,325172,v2.2,SingleMuon,2018
HLT_IsoMu24_eta2p1_v,59.96,59.95,315257,325172,v1.1,SingleMuon,2018
HLT_IsoMu24_v,59.96,59.95,315257,325172,v1.1,SingleMuon,2018
HLT_IsoMu27_v,59.96,59.96,315257,325172,v1.1,SingleMuon,2018
HLT_IsoMu30_v,59.96,59.96,315257,325172,v1.1,SingleMuon,2018
HLT_L1SingleMu18_v,59.96,0.0023,315257,325172,v1.1,SingleMuon,2018
HLT_L1SingleMu25_v,59.96,0.0035,315257,325172,v1.1,SingleMuon,2018
HLT_L2Mu10_v,59.96,0.0102,315257,325172,v1.1,SingleMuon,2018
HLT_L2Mu50_v,59.96,0.12,315257,325172,v1.1,SingleMuon,2018
HLT_Mu10_TrkIsoVVL_DiPFJet40_DEta3p5_MJJ750_HTT350_PFMETNoMu60_v,59.96,0.001,315257,325172,v1.1,SingleMuon,2018
HLT_Mu15_IsoVVVL_PFHT450_CaloBTagCSV_4p5_v,5.3,0.0001,315257,315973,v1.1,SingleMuon,2018
HLT_Mu15_IsoVVVL_PFHT450_CaloBTagDeepCSV_4p5_v,54.67,0.0009,315974,325172,v2.0,SingleMuon,2018
HLT_Mu15_IsoVVVL_PFHT450_PFMET50_v,59.96,0.001,315257,325172,v1.1,SingleMuon,2018
HLT_Mu15_IsoVVVL_PFHT450_v,59.96,0.001,315257,325172,v1.1,SingleMuon,2018
HLT_Mu15_IsoVVVL_PFHT600_v,59.96,0.001,315257,325172,v1.1,SingleMuon,2018
HLT_Mu20_v,59.96,0.0555,315257,325172,v1.1,SingleMuon,2018
HLT_Mu27_v,59.96,0.12,315257,325172,v1.1,SingleMuon,2018
HLT_Mu3_PFJet40_v,59.96,0.0046,315257,325172,v1.1,SingleMuon,2018
HLT_Mu3er1p5_PFJet100er2p5_PFMET100_PFMHT100_IDTight_v,54.67,0.0009,315974,325172,v2.0,SingleMuon,2018
HLT_Mu3er1p5_PFJet100er2p5_PFMET70_PFMHT70_IDTight_v,54.67,0.0,315974,325172,v2.0,SingleMuon,2018
