"DSName","DSID","PhysicsShort","CoMEnergy","XSec","FiltEff","kFactor","Events","GenEvents","GenName","GenTune","PDF","Keywords","PhysComment","Release","Generator","Filters","JobOptions"
"mc23_13p6TeV.545791.aMCPy8EG_NNPDF30NLO_A14N23LO_ttmumu_4lfilt.evgen.EVNT.e8551","545791","aMCPy8EG_NNPDF30NLO_A14N23LO_ttmumu_4lfilt","13600.0","0.041353999999999995","0.05081129","1.0","10000","1000000","aMcAtNlo+Pythia8(v.308)+EvtGen(v.2.1.1)","A14 NNPDF23LO","NULL","ttz, sm, Specialised","aMcAtNlo_ttmumu_NLO","AthGeneration_23.6.19","Pythia 8.308","FourLeptonMassFilter, FourLeptonInvMassFilter, MultiLeptonFilter","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/545xxx/545791/mc.aMCPy8EG_NNPDF30NLO_A14N23LO_ttmumu_4lfilt.py"">link</a>"
"mc23_13p6TeV.545792.MGPy8EG_A14NNPDF30NLO_ttWW_4lfilt.evgen.EVNT.e8551","545792","MGPy8EG_A14NNPDF30NLO_ttWW_4lfilt","13600.0","0.0084722","0.007842744","1.0","10000","999000","MadGraph(v.3.5.1.atlas2)+Pythia8(v.308)+EvtGen(v.2.1.1)","A14 NNPDF23LO","NULL","ttvv, top, sm, Specialised","MadGraph_ttbarWW","AthGeneration_23.6.19","Pythia 8.308","MultiLeptonFilter, FourLeptonInvMassFilter, FourLeptonMassFilter","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/545xxx/545792/mc.MGPy8EG_A14NNPDF30NLO_ttWW_4lfilt.py"">link</a>"
"mc23_13p6TeV.545793.MGPy8EG_A14NNPDF30NLO_ttWZ_4lfilt.evgen.EVNT.e8551","545793","MGPy8EG_A14NNPDF30NLO_ttWZ_4lfilt","13600.0","0.0026745","0.01095798","1.0","10000","978000","MadGraph(v.3.5.1.atlas2)+Pythia8(v.308)+EvtGen(v.2.1.1)","A14 NNPDF23LO","NULL","sm, top, ttvv, Specialised","MadGraph_ttbarWZ","AthGeneration_23.6.19","Pythia 8.308","MultiLeptonFilter, FourLeptonMassFilter, FourLeptonInvMassFilter","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/545xxx/545793/mc.MGPy8EG_A14NNPDF30NLO_ttWZ_4lfilt.py"">link</a>"
"mc23_13p6TeV.545794.MGPy8EG_A14NNPDF30NLO_ttZZ_4lfilt.evgen.EVNT.e8551","545794","MGPy8EG_A14NNPDF30NLO_ttZZ_4lfilt","13600.0","0.001573","0.01633437","1.0","10000","998000","MadGraph(v.3.5.1.atlas2)+Pythia8(v.308)+EvtGen(v.2.1.1)","A14 NNPDF23LO","NULL","sm, top, ttvv, Specialised","MadGraph_ttbarZZ","AthGeneration_23.6.19","Pythia 8.308","FourLeptonInvMassFilter, FourLeptonMassFilter, MultiLeptonFilter","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/545xxx/545794/mc.MGPy8EG_A14NNPDF30NLO_ttZZ_4lfilt.py"">link</a>"
"mc23_13p6TeV.545795.aMCPy8EG_tWZ_Ztoll_DR1_4lfilt.evgen.EVNT.e8551","545795","aMCPy8EG_tWZ_Ztoll_DR1_4lfilt","13600.0","0.016792","0.02945451","1.0","10000","989500","aMcAtNlo+Pythia8(v.308)+EvtGen(v.2.1.1)","A14 NNPDF23LO","NULL","sm, top, Specialised","MG5aMCatNLO/MadSpin/Pythia8 tWZ_Ztoll inclusive DR1, DR applied only to MG code","AthGeneration_23.6.19","Pythia 8.308","FourLeptonInvMassFilter, FourLeptonMassFilter, MultiLeptonFilter","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/545xxx/545795/mc.aMCPy8EG_tWZ_Ztoll_DR1_4lfilt.py"">link</a>"
"mc23_13p6TeV.546617.aMCPy8EG_tqllprod_lqM_utmumu_had.evgen.EVNT.e8557","546617","aMCPy8EG_tqllprod_lqM_utmumu_had","13600.0","0.069467","1.0","1.0","20000","2985000","aMcAtNlo+Pythia8(v.309)","A14 NNPDF23LO","NULL","fcnc, top, Specialised","aMcAtNlo tll and shower with Pythia","AthGeneration_23.6.22","Pythia 8.309","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/546xxx/546617/mc.aMCPy8EG_tqllprod_lqM_utmumu_had.py"">link</a>"
"mc23_13p6TeV.546618.aMCPy8EG_tqllprod_lequ3LH_utmumu_had.evgen.EVNT.e8557","546618","aMCPy8EG_tqllprod_lequ3LH_utmumu_had","13600.0","0.608","1.0","1.0","210000","2980000","aMcAtNlo+Pythia8(v.309)","A14 NNPDF23LO","NULL","fcnc, top, Specialised","aMcAtNlo tll and shower with Pythia","AthGeneration_23.6.22","Pythia 8.309","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/546xxx/546618/mc.aMCPy8EG_tqllprod_lequ3LH_utmumu_had.py"">link</a>"
"mc23_13p6TeV.546619.aMCPy8EG_tqllprod_lqM_ctmumu_had.evgen.EVNT.e8557","546619","aMCPy8EG_tqllprod_lqM_ctmumu_had","13600.0","0.0044924000000000006","1.0","1.0","10000","2985000","aMcAtNlo+Pythia8(v.309)","A14 NNPDF23LO","NULL","fcnc, top, Specialised","aMcAtNlo tll and shower with Pythia","AthGeneration_23.6.22","Pythia 8.309","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/546xxx/546619/mc.aMCPy8EG_tqllprod_lqM_ctmumu_had.py"">link</a>"
"mc23_13p6TeV.546620.aMCPy8EG_tqllprod_lequ3LH_ctmumu_had.evgen.EVNT.e8557","546620","aMCPy8EG_tqllprod_lequ3LH_ctmumu_had","13600.0","0.044032999999999996","1.0","1.0","20000","2990000","aMcAtNlo+Pythia8(v.309)","A14 NNPDF23LO","NULL","top, fcnc, Specialised","aMcAtNlo tll and shower with Pythia","AthGeneration_23.6.22","Pythia 8.309","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/546xxx/546620/mc.aMCPy8EG_tqllprod_lequ3LH_ctmumu_had.py"">link</a>"
"mc23_13p6TeV.546621.aMCPy8EG_tqllprod_lqM_utee_had.evgen.EVNT.e8557","546621","aMCPy8EG_tqllprod_lqM_utee_had","13600.0","0.06947","1.0","1.0","20000","2925000","aMcAtNlo+Pythia8(v.309)","A14 NNPDF23LO","NULL","top, fcnc, Specialised","aMcAtNlo tll and shower with Pythia","AthGeneration_23.6.22","Pythia 8.309","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/546xxx/546621/mc.aMCPy8EG_tqllprod_lqM_utee_had.py"">link</a>"
"mc23_13p6TeV.546622.aMCPy8EG_tqllprod_lequ3LH_utee_had.evgen.EVNT.e8557","546622","aMCPy8EG_tqllprod_lequ3LH_utee_had","13600.0","0.6079800000000001","1.0","1.0","210000","2990000","aMcAtNlo+Pythia8(v.309)","A14 NNPDF23LO","NULL","fcnc, top, Specialised","aMcAtNlo tll and shower with Pythia","AthGeneration_23.6.22","Pythia 8.309","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/546xxx/546622/mc.aMCPy8EG_tqllprod_lequ3LH_utee_had.py"">link</a>"
"mc23_13p6TeV.546623.aMCPy8EG_tqllprod_lqM_ctee_had.evgen.EVNT.e8557","546623","aMCPy8EG_tqllprod_lqM_ctee_had","13600.0","0.0044929","1.0","1.0","10000","2930000","aMcAtNlo+Pythia8(v.309)","A14 NNPDF23LO","NULL","top, fcnc, Specialised","aMcAtNlo tll and shower with Pythia","AthGeneration_23.6.22","Pythia 8.309","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/546xxx/546623/mc.aMCPy8EG_tqllprod_lqM_ctee_had.py"">link</a>"
"mc23_13p6TeV.546624.aMCPy8EG_tqllprod_lequ3LH_ctee_had.evgen.EVNT.e8557","546624","aMCPy8EG_tqllprod_lequ3LH_ctee_had","13600.0","0.044036000000000006","1.0","1.0","20000","2970000","aMcAtNlo+Pythia8(v.309)","A14 NNPDF23LO","NULL","fcnc, top, Specialised","aMcAtNlo tll and shower with Pythia","AthGeneration_23.6.22","Pythia 8.309","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/546xxx/546624/mc.aMCPy8EG_tqllprod_lequ3LH_ctee_had.py"">link</a>"
"mc23_13p6TeV.546625.aMCPy8EG_tqllprod_lqM_uttautau_incl.evgen.EVNT.e8557","546625","aMCPy8EG_tqllprod_lqM_uttautau_incl","13600.0","0.10286000000000001","1.0","1.0","40000","3000000","aMcAtNlo+Pythia8(v.309)","A14 NNPDF23LO","NULL","top, fcnc, Specialised","aMcAtNlo tll and shower with Pythia","AthGeneration_23.6.22","Pythia 8.309","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/546xxx/546625/mc.aMCPy8EG_tqllprod_lqM_uttautau_incl.py"">link</a>"
"mc23_13p6TeV.546626.aMCPy8EG_tqllprod_lequ3LH_uttautau_incl.evgen.EVNT.e8557","546626","aMCPy8EG_tqllprod_lequ3LH_uttautau_incl","13600.0","0.9002100000000001","1.0","1.0","320000","3000000","aMcAtNlo+Pythia8(v.309)","A14 NNPDF23LO","NULL","fcnc, top, Specialised","aMcAtNlo tll and shower with Pythia","AthGeneration_23.6.22","Pythia 8.309","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/546xxx/546626/mc.aMCPy8EG_tqllprod_lequ3LH_uttautau_incl.py"">link</a>"
"mc23_13p6TeV.546627.aMCPy8EG_tqllprod_lqM_cttautau_incl.evgen.EVNT.e8557","546627","aMCPy8EG_tqllprod_lqM_cttautau_incl","13600.0","0.0066517","1.0","1.0","10000","2985000","aMcAtNlo+Pythia8(v.309)","A14 NNPDF23LO","NULL","top, fcnc, Specialised","aMcAtNlo tll and shower with Pythia","AthGeneration_23.6.22","Pythia 8.309","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/546xxx/546627/mc.aMCPy8EG_tqllprod_lqM_cttautau_incl.py"">link</a>"
"mc23_13p6TeV.546628.aMCPy8EG_tqllprod_lequ3LH_cttautau_incl.evgen.EVNT.e8557","546628","aMCPy8EG_tqllprod_lequ3LH_cttautau_incl","13600.0","0.065196","1.0","1.0","20000","3000000","aMcAtNlo+Pythia8(v.309)","A14 NNPDF23LO","NULL","fcnc, top, Specialised","aMcAtNlo tll and shower with Pythia","AthGeneration_23.6.22","Pythia 8.309","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/546xxx/546628/mc.aMCPy8EG_tqllprod_lequ3LH_cttautau_incl.py"">link</a>"
"mc23_13p6TeV.601656.PhPy8EG_A14_ttbar_hdamp258p75_4lMfilt.evgen.EVNT.e8532","601656","PhPy8EG_A14_ttbar_hdamp258p75_4lMfilt","13600.0","85.40599999999999","0.05213217","1.1384198","1770000","37250000","Powheg(v.2_r3631)+Pythia8(v.309)+EvtGen(v.2.1.1)","A14 NNPDF23LO","NULL","lepton, 4lepton, top, sm, ttbar, Specialised","POWHEG+Pythia8 ttbar production with Powheg hdamp equal 1.5*top mass, A14 tune for dilepton events, four-lepton filtered.","AthGeneration_23.6.11","Pythia 8.309","FourLeptonMassFilter","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/601xxx/601656/mc.PhPy8EG_A14_ttbar_hdamp258p75_4lMfilt.py"">link</a>"
"mc23_13p6TeV.602667.PhPy8EG_ttbar_tqllFCNC_ctmumu_lqM.evgen.EVNT.e8557","602667","PhPy8EG_ttbar_tqllFCNC_ctmumu_lqM","13600.0","0.00069317","1.0","1.0","10000","3000000","Powheg(v.2_r3631)+Pythia8(v.309)+EvtGen(v.2.1.1)","A14 NNPDF23LO","NULL","top, fcnc, ttbar, Specialised","POWHEG+Pythia8 ttbar production with MadSpin decay, Powheg hdamp equal 1.5*top mass, A14 tune","AthGeneration_23.6.22","Pythia 8.309","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/602xxx/602667/mc.PhPy8EG_ttbar_tqllFCNC_ctmumu_lqM.py"">link</a>"
"mc23_13p6TeV.602668.PhPy8EG_ttbar_tqllFCNC_utmumu_lqM.evgen.EVNT.e8557","602668","PhPy8EG_ttbar_tqllFCNC_utmumu_lqM","13600.0","0.00069352","1.0","1.0","10000","3000000","Powheg(v.2_r3631)+Pythia8(v.309)+EvtGen(v.2.1.1)","A14 NNPDF23LO","NULL","top, ttbar, fcnc, Specialised","POWHEG+Pythia8 ttbar production with MadSpin decay, Powheg hdamp equal 1.5*top mass, A14 tune","AthGeneration_23.6.22","Pythia 8.309","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/602xxx/602668/mc.PhPy8EG_ttbar_tqllFCNC_utmumu_lqM.py"">link</a>"
"mc23_13p6TeV.602669.PhPy8EG_ttbar_tqllFCNC_ctee_lqM.evgen.EVNT.e8557","602669","PhPy8EG_ttbar_tqllFCNC_ctee_lqM","13600.0","0.00069324","1.0","1.0","10000","3000000","Powheg(v.2_r3631)+Pythia8(v.309)+EvtGen(v.2.1.1)","A14 NNPDF23LO","NULL","ttbar, top, fcnc, Specialised","POWHEG+Pythia8 ttbar production with MadSpin decay, Powheg hdamp equal 1.5*top mass, A14 tune","AthGeneration_23.6.22","Pythia 8.309","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/602xxx/602669/mc.PhPy8EG_ttbar_tqllFCNC_ctee_lqM.py"">link</a>"
"mc23_13p6TeV.602670.PhPy8EG_ttbar_tqllFCNC_utee_lqM.evgen.EVNT.e8557","602670","PhPy8EG_ttbar_tqllFCNC_utee_lqM","13600.0","0.00069352","1.0","1.0","10000","3000000","Powheg(v.2_r3631)+Pythia8(v.309)+EvtGen(v.2.1.1)","A14 NNPDF23LO","NULL","fcnc, ttbar, top, Specialised","POWHEG+Pythia8 ttbar production with MadSpin decay, Powheg hdamp equal 1.5*top mass, A14 tune","AthGeneration_23.6.22","Pythia 8.309","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/602xxx/602670/mc.PhPy8EG_ttbar_tqllFCNC_utee_lqM.py"">link</a>"
"mc23_13p6TeV.602671.PhPy8EG_ttbar_tqllFCNC_ctmumu_lequ3LH.evgen.EVNT.e8557","602671","PhPy8EG_ttbar_tqllFCNC_ctmumu_lequ3LH","13600.0","0.008318299999999999","1.0","1.0","10000","3000000","Powheg(v.2_r3631)+Pythia8(v.309)+EvtGen(v.2.1.1)","A14 NNPDF23LO","NULL","top, ttbar, fcnc, Specialised","POWHEG+Pythia8 ttbar production with MadSpin decay, Powheg hdamp equal 1.5*top mass, A14 tune","AthGeneration_23.6.22","Pythia 8.309","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/602xxx/602671/mc.PhPy8EG_ttbar_tqllFCNC_ctmumu_lequ3LH.py"">link</a>"
"mc23_13p6TeV.602672.PhPy8EG_ttbar_tqllFCNC_utmumu_lequ3LH.evgen.EVNT.e8557","602672","PhPy8EG_ttbar_tqllFCNC_utmumu_lequ3LH","13600.0","0.0083228","1.0","1.0","10000","3000000","Powheg(v.2_r3631)+Pythia8(v.309)+EvtGen(v.2.1.1)","A14 NNPDF23LO","NULL","top, fcnc, ttbar, Specialised","POWHEG+Pythia8 ttbar production with MadSpin decay, Powheg hdamp equal 1.5*top mass, A14 tune","AthGeneration_23.6.22","Pythia 8.309","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/602xxx/602672/mc.PhPy8EG_ttbar_tqllFCNC_utmumu_lequ3LH.py"">link</a>"
"mc23_13p6TeV.602673.PhPy8EG_ttbar_tqllFCNC_ctee_lequ3LH.evgen.EVNT.e8557","602673","PhPy8EG_ttbar_tqllFCNC_ctee_lequ3LH","13600.0","0.0083187","1.0","1.0","10000","3000000","Powheg(v.2_r3631)+Pythia8(v.309)+EvtGen(v.2.1.1)","A14 NNPDF23LO","NULL","top, fcnc, ttbar, Specialised","POWHEG+Pythia8 ttbar production with MadSpin decay, Powheg hdamp equal 1.5*top mass, A14 tune","AthGeneration_23.6.22","Pythia 8.309","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/602xxx/602673/mc.PhPy8EG_ttbar_tqllFCNC_ctee_lequ3LH.py"">link</a>"
"mc23_13p6TeV.602674.PhPy8EG_ttbar_tqllFCNC_utee_lequ3LH.evgen.EVNT.e8557","602674","PhPy8EG_ttbar_tqllFCNC_utee_lequ3LH","13600.0","0.0083224","1.0","1.0","10000","3000000","Powheg(v.2_r3631)+Pythia8(v.309)+EvtGen(v.2.1.1)","A14 NNPDF23LO","NULL","top, ttbar, fcnc, Specialised","POWHEG+Pythia8 ttbar production with MadSpin decay, Powheg hdamp equal 1.5*top mass, A14 tune","AthGeneration_23.6.22","Pythia 8.309","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/602xxx/602674/mc.PhPy8EG_ttbar_tqllFCNC_utee_lequ3LH.py"">link</a>"
"mc23_13p6TeV.602675.PhPy8EG_ttbar_tbarqllFCNC_ctmumu_lqM.evgen.EVNT.e8557","602675","PhPy8EG_ttbar_tbarqllFCNC_ctmumu_lqM","13600.0","0.00069319","1.0","1.0","10000","3000000","Powheg(v.2_r3631)+Pythia8(v.309)+EvtGen(v.2.1.1)","A14 NNPDF23LO","NULL","fcnc, ttbar, top, Specialised","POWHEG+Pythia8 ttbar production with MadSpin decay, Powheg hdamp equal 1.5*top mass, A14 tune","AthGeneration_23.6.22","Pythia 8.309","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/602xxx/602675/mc.PhPy8EG_ttbar_tbarqllFCNC_ctmumu_lqM.py"">link</a>"
"mc23_13p6TeV.602676.PhPy8EG_ttbar_tbarqllFCNC_utmumu_lqM.evgen.EVNT.e8557","602676","PhPy8EG_ttbar_tbarqllFCNC_utmumu_lqM","13600.0","0.00069353","1.0","1.0","10000","3000000","Powheg(v.2_r3631)+Pythia8(v.309)+EvtGen(v.2.1.1)","A14 NNPDF23LO","NULL","ttbar, top, fcnc, Specialised","POWHEG+Pythia8 ttbar production with MadSpin decay, Powheg hdamp equal 1.5*top mass, A14 tune","AthGeneration_23.6.22","Pythia 8.309","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/602xxx/602676/mc.PhPy8EG_ttbar_tbarqllFCNC_utmumu_lqM.py"">link</a>"
"mc23_13p6TeV.602677.PhPy8EG_ttbar_tbarqllFCNC_ctee_lqM.evgen.EVNT.e8557","602677","PhPy8EG_ttbar_tbarqllFCNC_ctee_lqM","13600.0","0.0006931999999999999","1.0","1.0","10000","3000000","Powheg(v.2_r3631)+Pythia8(v.309)+EvtGen(v.2.1.1)","A14 NNPDF23LO","NULL","ttbar, fcnc, top, Specialised","POWHEG+Pythia8 ttbar production with MadSpin decay, Powheg hdamp equal 1.5*top mass, A14 tune","AthGeneration_23.6.22","Pythia 8.309","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/602xxx/602677/mc.PhPy8EG_ttbar_tbarqllFCNC_ctee_lqM.py"">link</a>"
"mc23_13p6TeV.602678.PhPy8EG_ttbar_tbarqllFCNC_utee_lqM.evgen.EVNT.e8557","602678","PhPy8EG_ttbar_tbarqllFCNC_utee_lqM","13600.0","0.00069354","1.0","1.0","10000","3000000","Powheg(v.2_r3631)+Pythia8(v.309)+EvtGen(v.2.1.1)","A14 NNPDF23LO","NULL","top, ttbar, fcnc, Specialised","POWHEG+Pythia8 ttbar production with MadSpin decay, Powheg hdamp equal 1.5*top mass, A14 tune","AthGeneration_23.6.22","Pythia 8.309","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/602xxx/602678/mc.PhPy8EG_ttbar_tbarqllFCNC_utee_lqM.py"">link</a>"
"mc23_13p6TeV.602679.PhPy8EG_ttbar_tbarqllFCNC_ctmumu_lequ3LH.evgen.EVNT.e8557","602679","PhPy8EG_ttbar_tbarqllFCNC_ctmumu_lequ3LH","13600.0","0.008318899999999999","1.0","1.0","10000","3000000","Powheg(v.2_r3631)+Pythia8(v.309)+EvtGen(v.2.1.1)","A14 NNPDF23LO","NULL","ttbar, fcnc, top, Specialised","POWHEG+Pythia8 ttbar production with MadSpin decay, Powheg hdamp equal 1.5*top mass, A14 tune","AthGeneration_23.6.22","Pythia 8.309","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/602xxx/602679/mc.PhPy8EG_ttbar_tbarqllFCNC_ctmumu_lequ3LH.py"">link</a>"
"mc23_13p6TeV.602680.PhPy8EG_ttbar_tbarqllFCNC_utmumu_lequ3LH.evgen.EVNT.e8557","602680","PhPy8EG_ttbar_tbarqllFCNC_utmumu_lequ3LH","13600.0","0.0083218","1.0","1.0","10000","3000000","Powheg(v.2_r3631)+Pythia8(v.309)+EvtGen(v.2.1.1)","A14 NNPDF23LO","NULL","ttbar, top, fcnc, Specialised","POWHEG+Pythia8 ttbar production with MadSpin decay, Powheg hdamp equal 1.5*top mass, A14 tune","AthGeneration_23.6.22","Pythia 8.309","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/602xxx/602680/mc.PhPy8EG_ttbar_tbarqllFCNC_utmumu_lequ3LH.py"">link</a>"
"mc23_13p6TeV.602681.PhPy8EG_ttbar_tbarqllFCNC_ctee_lequ3LH.evgen.EVNT.e8557","602681","PhPy8EG_ttbar_tbarqllFCNC_ctee_lequ3LH","13600.0","0.0083182","1.0","1.0","10000","3000000","Powheg(v.2_r3631)+Pythia8(v.309)+EvtGen(v.2.1.1)","A14 NNPDF23LO","NULL","ttbar, fcnc, top, Specialised","POWHEG+Pythia8 ttbar production with MadSpin decay, Powheg hdamp equal 1.5*top mass, A14 tune","AthGeneration_23.6.22","Pythia 8.309","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/602xxx/602681/mc.PhPy8EG_ttbar_tbarqllFCNC_ctee_lequ3LH.py"">link</a>"
"mc23_13p6TeV.602682.PhPy8EG_ttbar_tbarqllFCNC_utee_lequ3LH.evgen.EVNT.e8557","602682","PhPy8EG_ttbar_tbarqllFCNC_utee_lequ3LH","13600.0","0.0083227","1.0","1.0","10000","3000000","Powheg(v.2_r3631)+Pythia8(v.309)+EvtGen(v.2.1.1)","A14 NNPDF23LO","NULL","ttbar, fcnc, top, Specialised","POWHEG+Pythia8 ttbar production with MadSpin decay, Powheg hdamp equal 1.5*top mass, A14 tune","AthGeneration_23.6.22","Pythia 8.309","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/602xxx/602682/mc.PhPy8EG_ttbar_tbarqllFCNC_utee_lequ3LH.py"">link</a>"
"mc23_13p6TeV.604224.PhPy8EG_PDF4LHC21_allHad_ttH125_HTop.evgen.EVNT.e8579","604224","PhPy8EG_PDF4LHC21_allHad_ttH125_HTop","13600.0","0.25501","1.0","1.0","90000","10000000","Powheg(v.06-04)+Pythia8(v.312)","A14 NNPDF23LO","NULL","top, higgs, sm, Specialised","POWHEG+Pythia8 ttH (allhad) production with A14 NNPDF2.3 tune","AthGeneration_23.6.34","Pythia 8.312","TTbarWToLeptonFilter","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/604xxx/604224/mc.PhPy8EG_PDF4LHC21_allHad_ttH125_HTop.py"">link</a>"
"mc23_13p6TeV.604324.PhPy8EG_ttbar_tqllFCNC_utmumu_lqM_had.evgen.EVNT.e8557","604324","PhPy8EG_ttbar_tqllFCNC_utmumu_lqM_had","13600.0","0.001387","1.0","1.0","10000","3000000","Powheg(v.2_r3631)+Pythia8(v.309)+EvtGen(v.2.1.1)","A14 NNPDF23LO","NULL","top, ttbar, fcnc, Specialised","POWHEG+Pythia8 ttbar production with MadSpin decay, Powheg hdamp equal 1.5*top mass, A14 tune","AthGeneration_23.6.22","Pythia 8.309","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/604xxx/604324/mc.PhPy8EG_ttbar_tqllFCNC_utmumu_lqM_had.py"">link</a>"
"mc23_13p6TeV.604325.PhPy8EG_ttbar_tqllFCNC_utmumu_lequ3LH_had.evgen.EVNT.e8557","604325","PhPy8EG_ttbar_tqllFCNC_utmumu_lequ3LH_had","13600.0","0.016646","1.0","1.0","10000","3000000","Powheg(v.2_r3631)+Pythia8(v.309)+EvtGen(v.2.1.1)","A14 NNPDF23LO","NULL","ttbar, fcnc, top, Specialised","POWHEG+Pythia8 ttbar production with MadSpin decay, Powheg hdamp equal 1.5*top mass, A14 tune","AthGeneration_23.6.22","Pythia 8.309","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/604xxx/604325/mc.PhPy8EG_ttbar_tqllFCNC_utmumu_lequ3LH_had.py"">link</a>"
"mc23_13p6TeV.604326.PhPy8EG_ttbar_tqllFCNC_ctmumu_lqM_had.evgen.EVNT.e8557","604326","PhPy8EG_ttbar_tqllFCNC_ctmumu_lqM_had","13600.0","0.0013863","1.0","1.0","10000","3000000","Powheg(v.2_r3631)+Pythia8(v.309)+EvtGen(v.2.1.1)","A14 NNPDF23LO","NULL","fcnc, top, ttbar, Specialised","POWHEG+Pythia8 ttbar production with MadSpin decay, Powheg hdamp equal 1.5*top mass, A14 tune","AthGeneration_23.6.22","Pythia 8.309","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/604xxx/604326/mc.PhPy8EG_ttbar_tqllFCNC_ctmumu_lqM_had.py"">link</a>"
"mc23_13p6TeV.604327.PhPy8EG_ttbar_tqllFCNC_ctmumu_lequ3LH_had.evgen.EVNT.e8557","604327","PhPy8EG_ttbar_tqllFCNC_ctmumu_lequ3LH_had","13600.0","0.016639","1.0","1.0","10000","3000000","Powheg(v.2_r3631)+Pythia8(v.309)+EvtGen(v.2.1.1)","A14 NNPDF23LO","NULL","top, ttbar, fcnc, Specialised","POWHEG+Pythia8 ttbar production with MadSpin decay, Powheg hdamp equal 1.5*top mass, A14 tune","AthGeneration_23.6.22","Pythia 8.309","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/604xxx/604327/mc.PhPy8EG_ttbar_tqllFCNC_ctmumu_lequ3LH_had.py"">link</a>"
"mc23_13p6TeV.604328.PhPy8EG_ttbar_tqllFCNC_utee_lqM_had.evgen.EVNT.e8557","604328","PhPy8EG_ttbar_tqllFCNC_utee_lqM_had","13600.0","0.0013871","1.0","1.0","10000","3000000","Powheg(v.2_r3631)+Pythia8(v.309)+EvtGen(v.2.1.1)","A14 NNPDF23LO","NULL","ttbar, fcnc, top, Specialised","POWHEG+Pythia8 ttbar production with MadSpin decay, Powheg hdamp equal 1.5*top mass, A14 tune","AthGeneration_23.6.22","Pythia 8.309","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/604xxx/604328/mc.PhPy8EG_ttbar_tqllFCNC_utee_lqM_had.py"">link</a>"
